ema_diff,return_5,realized_vol_10,volume_norm,volume_acceleration,NVDA_return_5,NVDA_volume_norm,divergence_NVDA_QQQ_5,corr_QQQ_NVDA_15,relative_strength,momentum_spread_5,tech_unanimity,max_divergence,high_vol_regime,low_corr_regime,overextended_up,overextended_down,bid_ask_spread_proxy,is_15_30_16_00
-0.08383323653561092,0.0007206687806284862,0.00041948139543578723,0.26106472444601136,-0.9146202968975605,0.003034901365705611,0.6189382775283595,0.002314232585077125,0.9299534503608984,-1.0600083478817758e-05,0.0014884197104266562,0.6,0.002314232585077125,0,0,0,0,0.0,0
-0.3646976610771162,-0.0022102816203651843,0.0008838180070621808,0.3254141366503567,-0.2757857633579759,-0.002645502645502562,0.5133629237888375,-0.0004352210251373778,0.9596173442030427,0.00019223249156683506,0.00025066200449464144,1.0,0.0004352210251373778,0,0,0,0,0.0003437344842074317,1
-0.0906263250224697,0.0007252132472286288,0.00026101709858928284,0.12854477182151167,-0.24599173924604226,0.001444390948483365,0.8217983651226158,0.0007191777012547362,0.7044793168687072,-2.093954212718514e-05,0.0008143394281701783,0.8,0.0012693569011533734,0,0,0,0,0.0,0
0.2787922998280692,0.0009199119114653431,0.00033486840407939494,1.289068494552151,0.5540864144209169,0.004111664141960514,1.524516451359646,0.0031917522304951707,0.03133240574565416,-0.0007422905185221484,0.001583963839178052,1.0,0.0031917522304951707,0,1,0,0,0.0001671029911435478,0
-0.02161564516956105,-0.0006357683260219682,0.00024846685222444225,0.1895781246924031,-0.23756192197456855,-0.0007487832272556894,1.1352206787409882,-0.00011301490123372115,0.6618309849701594,0.0003317885053721436,0.0003913246846896882,1.0,0.0008815338128845829,0,0,0,0,3.1808639226384963e-05,0
-0.9185376994740864,-0.0016296712559706883,0.00043126943397687665,0.46121644613633306,0.05471542988379241,-0.002411381721726613,1.9544484736996857,-0.0007817104657559248,0.26466081238776173,0.0015927861119387821,0.002734338421058052,1.0,0.005887983843125721,0,1,0,0,0.00033772374197907394,0
-0.01811882387028163,0.0010030808913090716,0.0002799717572279389,1.8229290291953477,1.0575650402291352,0.0018691588785044733,2.3022748080850763,0.0008660779871954016,0.7454564532054752,-0.00044393000633780044,0.0011306740686555065,0.8,0.001467059295223394,0,0,0,0,0.0006799799584854259,0
0.05059882909938551,-0.00015457145065289613,0.00022471787972005045,0.35078484820001876,-0.7668199814563067,-0.0025974025974027093,1.3040885542842235,-0.002442831146749813,0.9112314179116543,0.0004916867859606544,0.0011785212226377588,0.6,0.002442831146749813,0,0,0,0,0.0003864883667002502,0
0.042545092672924056,-0.00021091855028654294,0.0003786120278719824,0.8678375196232339,-4.499204926508225,-0.0007462686567164534,0.7991555280639001,-0.0005353501064299104,0.817876100424097,0.0006408816104240378,0.00062503603056399,0.8,0.001468591427978616,0,0,0,0,0.0007383706620722883,1
0.050614072141115685,-0.000860328910360364,0.0003695305721866392,0.6573149798279085,-1.2057834338382973,-0.0004357298474945148,0.7712309277338959,0.00042459906286584914,0.8133250569135696,-0.00023334696582266723,0.0006259244194239191,0.8,0.0011793420962384893,0,0,0,0,0.0002649445272395565,0
-2.047731486111388,-0.010549679399353362,0.003349504431147684,0.9599292942105543,-7.939709121020598,-0.03,5.0,-0.04570575066146321,0.9886246015311512,0.010615145017879236,0.020760796165645676,1.0,0.04570575066146321,1,0,0,1,0.0008031238749342836,0
0.6019480099461134,0.003649397197784232,0.0015089393998209582,5.0,18.28084258292644,0.0048041389504804854,5.0,0.0011547417526962533,0.9091253364420852,-0.0002343683224864889,0.0008828502551325787,1.0,0.0011547417526962533,1,0,0,0,0.0027595610674632258,0
0.17860946618151274,0.0008096261760519585,0.0004361145999765835,5.0,5.056990737852387,0.001096731739416379,4.890393869185528,0.0002871055633644204,0.09966416854837082,-0.0004128973896655008,0.0007106131017934498,1.0,0.0011682071635008562,0,1,0,0,0.000976344565945165,0
0.04684974532824526,0.00010145417653029121,0.00018932682357398903,0.30922945584468964,-0.6107386377474402,0.0,1.5987460815047023,-0.00010145417653029121,0.8783488590390334,0.00011352293687250103,0.0007727077031195512,0.2,0.0011570859169611758,0,0,0,0,0.0001014438846245885,0
0.08148110204808745,-0.00042327515374851465,0.0005054269650083997,0.10761192865975248,-0.7518199722870793,-0.001441515650741354,3.479751209398756,-0.0010182404969928394,0.5735965009970718,0.00020046960310635684,0.0004951204491867731,1.0,0.0010182404969928394,0,0,0,0,0.0,0
0.32509329504216566,0.0014406391199004442,0.000536925410726711,4.40317173114789,3.7704605637957864,0.0011406844106462977,3.040273222195922,-0.0002999547092541466,0.6308965163097736,9.85210931587321e-05,0.0003735116039169366,1.0,0.000655093165462084,1,0,0,0,0.00022886287844109453,0
0.18413195797808157,0.0006202704379110191,0.00011459037544893367,2.8491440798858774,1.691875731911947,0.001404494382022392,0.2391863194366827,0.000784223944111373,0.5572660922374142,-0.0007274498216216507,0.001146374720980077,0.8,0.0021105488078625445,0,0,0,0,0.00019836350111589616,0
-1.0772386149797057,-0.004592314901593286,0.0011275511452860847,0.14612047729484853,-0.06530716053785107,-0.006690454950936786,0.15076646266070454,-0.0020981400493435,0.9478519488043483,0.0005150239773946685,0.0021271560358594355,1.0,0.0029678225554512494,0,0,0,0,0.0006904560148135056,0
-0.14682740572675357,-0.001388888888888884,0.0007239728519178584,0.8832739718227884,-0.7697907741717283,0.0,0.20000178254708154,0.001388888888888884,0.45352331950672375,-0.0004787182022858883,0.001253253842147067,0.6,0.0018173011928903637,0,1,0,0,0.0002562037918160939,0
-0.2032423418251028,-0.0015656750724539759,0.0004395402566218807,0.09483667017913594,-0.6990557276779299,0.0,1.8392940083604272,0.0015656750724539759,0.32126201730055376,0.000253506386171476,0.001169004944997975,0.8,0.001625614584013113,1,1,0,0,0.0,0
0.23583128497676853,0.0009830239328518786,0.0007722041241388693,1.9818835321136163,1.4928698199047943,0.0016708437761068229,2.3224598095832683,0.0006878198432549443,0.8558100177413842,-0.0001641030161346536,0.0008501086200746174,0.8,0.0010457314698117948,1,0,0,0,0.0007554296506139584,0
0.11908060292137179,3.808363165513917e-05,0.00038213900481813426,0.48806808427145415,-0.6694513984014028,-0.0006997900629810427,0.5974778141055581,-0.0007378736946361819,0.9192005480816062,-0.0003673916348914119,0.0010479750253985533,0.6,0.0013583127647411875,0,0,0,0,0.00011424654404193884,0
0.1330666594967056,0.0017390754442547784,0.0005650685304459744,1.9238299287059952,1.7010454872142131,0.0010578279266573176,0.41057457630984695,-0.0006812475175974608,0.6027497644904621,0.00036711564181408636,0.0007047737484055619,1.0,0.0011544168848534042,1,0,0,0,0.00018938796123860445,0
-0.06342036342203983,-0.001710254400342115,0.0007495907443093694,1.3665842311882814,0.47404822071250674,-0.0038580246913580973,0.6897837118869508,-0.0021477702910159824,0.8798937627890502,0.00019854638313336896,0.0011925789229167056,1.0,0.0021477702910159824,1,0,0,0,0.0004996787779284258,0
0.028202245976103768,0.00024908926736610937,0.00020067062336465735,0.1551825102479016,-1.4899261854042722,0.0016242555495398214,0.4562935761605836,0.001375166282173712,0.8749483223609509,-0.00012775168735796872,0.0007067055834626049,0.8,0.001375166282173712,0,0,0,0,0.0,0
-0.6431138231383784,0.0006475138874688646,0.0006438970204189703,1.5187146575711337,0.4030293807313168,0.0021707670043413785,1.0658253146193373,0.0015232531168725139,0.6761088676981595,-0.0002632410897177806,0.000771701861021303,1.0,0.0015232531168725139,0,0,0,0,0.0005108643825351722,0
-0.04888570657715263,0.00029722098380147166,0.0007263558533858707,0.5701796065760715,0.47325238162982514,0.0,0.49606568593910366,-0.00029722098380147166,0.7643664670240229,0.000654361659720637,0.0021907683161341584,0.4,0.0036344106251647856,0,0,0,0,0.00025999108601988257,0
-0.33301877463645724,-7.692603561670897e-05,0.0004844535575675709,0.31356509884117245,-0.766787294533599,0.0,1.0145317201203508,7.692603561670897e-05,0.8817525561823265,-0.00030544165311423565,0.0007904803026655595,0.4,0.001671475575371617,0,0,0,0,0.0003077278147480129,0
-0.08399238255924502,0.0006530173241654502,0.0007454737868449678,0.39643842375580324,0.2612786226668675,0.0034217279726262984,0.5324888256944397,0.002768710648460848,0.8477245832251808,-0.0010716731118937338,0.0011785669205489177,1.0,0.002768710648460848,0,0,0,0,0.0001535508637234688,0
0.18022351860275876,0.0006611788819463893,0.000513321343767324,0.32436367558239865,0.16665569818720874,0.0017825311942958333,0.19871299871299872,0.001121352312349444,0.8377866553311479,-0.00024216720851466533,0.0007146888922984154,0.8,0.001121352312349444,0,0,0,0,6.607420132803136e-05,0
-0.09464323170249145,0.00013400514579764433,0.00020801188022691685,0.6963132585298832,0.48843424751286213,0.0,1.4574376612209803,-0.00013400514579764433,0.32408234524148494,-0.00048423988524928243,0.000556631033955425,0.8,0.0011777569880020433,0,1,0,0,0.0004019615724737629,0
0.18894004748506177,0.0005840044261387067,0.00023692371789674698,2.680874585431765,1.527028431585611,-0.0005302226935312015,0.1566633597883598,-0.0011142271196699083,0.5719751972754293,0.0002616054092761333,0.0005770540811182177,0.6,0.0011142271196699083,0,0,0,0,0.00036862961938975735,0
0.01990242753475968,0.0015016063696047244,0.0006491712470124102,2.1908563226350712,-0.2716785067948555,0.004127966976264386,0.28635913539166974,0.002626360606659661,0.9262022593628351,-0.0008778553167482885,0.001074231469817995,1.0,0.002626360606659661,0,0,0,0,0.00017434359635974534,0
1.945329651329132,0.0,0.003021225435779572,1.2998736233977253,0.2775316747879748,0.00481695568400764,1.8989391853591384,0.00481695568400764,0.9775544892047227,-0.0004924053240783933,0.0025337540761915765,0.0,0.00481695568400764,1,0,1,0,0.0002754820936638179,0
0.11859175025313107,0.0009226242425752762,0.0002815843404973363,0.3295015329282989,-0.33986775150650833,0.004871118327582691,0.27504615936702337,0.003948494085007415,0.006712206034883316,-0.0008337566690851173,0.0018085852427582162,1.0,0.003948494085007415,0,1,0,0,0.00027404085700039065,0
-0.45498869797796715,-0.0017169168335892104,0.00045522971815273235,0.8725648117192961,0.37403014294856407,-0.0029294831554718126,0.6041002277904328,-0.0012125663218826022,0.7873288359229577,-0.0003287135186586631,0.0009249679280831129,1.0,0.0012125663218826022,0,0,0,0,0.0006514657980456026,0
-0.17392696834969001,-0.0013986903172483744,0.0003963480873383421,1.3963714536985765,1.2239367973578215,-0.0021108179419524475,1.1973589851381092,-0.0007121276247040731,0.7608890207265679,0.0002598741011492489,0.0005361258856898525,1.0,0.0009374274797215865,0,0,0,0,0.0005093270516329286,0
-0.8006845912339031,-0.0010766768514477443,0.0007436315830829874,0.24301660042974765,-0.11558401496850662,-0.004608294930875556,2.255145004525243,-0.003531618079427812,0.7966113510721653,0.0005745772398783489,0.0018028777204704136,0.8,0.003531618079427812,1,0,0,0,0.0003786996038219397,0
-0.0024648768159067913,7.059155724964405e-05,0.0007084779255999151,0.05393963664299316,-0.10658463454573773,0.002093144950287673,0.30315734311541986,0.002022553393038029,0.9084403499025754,-0.0010687214358352515,0.0012953565292408654,0.8,0.0021680568060027383,0,0,0,0,0.0,0
-0.44356732680194,-0.0006503853533218473,0.000684743937877664,0.2504336255850976,0.16139651881237357,-0.0017543859649123972,0.2411307677199859,-0.0011040006115905499,0.9078359359003778,0.0005022604175456858,0.0006841664266867952,1.0,0.0011040006115905499,0,0,0,0,0.0007158894926945769,0
0.20055454075315993,0.0008428657435279874,0.0004515013633160841,0.39389987278066263,0.18547743426788543,0.0022508038585209444,0.1869171334041908,0.001407938114992957,0.7888686144600571,-0.0008845415185700478,0.0009519643156708986,1.0,0.001680536779874453,0,0,0,0,0.0003007699711259802,0
0.5854855399439884,-0.00030304699983474404,0.0005477378400760756,0.3092836434954939,-1.6043994661436904,-0.00039525691699615617,0.5204823720596088,-9.220991716141214e-05,0.8167777406620801,-0.0005191298366630459,0.000740918915126283,0.4,0.0016973377461472205,0,0,0,0,0.0009094165954749196,0
-0.012599073961951035,-0.0020873714030116286,0.0006678391906821056,0.8647944950716013,0.17874076001957462,-0.002512562814070307,1.0015242202312353,-0.0004251914110586785,0.82777596079231,-0.00011752536100873012,0.0005973586388824968,1.0,0.0011031194345075823,0,0,0,0,0.0010458688181681334,0
0.10304438541987793,0.00012796724038643958,0.0004787557813368653,1.6653008410610308,0.8955629981524562,0.0,0.5922026649119921,-0.00012796724038643958,0.14389774521262197,1.4224643010085639e-05,0.0009660275935550628,0.4,0.0013818940411083336,0,1,0,0,0.00019192630030069182,1
0.3411032503167917,0.004248504853099799,0.000828735592344254,0.29262854754052675,-1.055134322811302,0.007692307692307665,0.6525549197711177,0.0034438028392078657,0.9249446762622354,-0.00024770991640865603,0.0019504370725205713,1.0,0.0034438028392078657,0,0,0,0,0.0009437339321163085,0
-0.06721139480413285,0.00039531373535539593,0.0005598599149091965,0.7198441939481827,0.3560543836163744,-0.0012391573729862992,1.7648340079501934,-0.0016344711083416952,0.27106892980086994,0.0007188673620828423,0.0013062202273516287,0.6,0.002499838463521087,0,1,0,0,0.0012932428063369388,1
0.26233659203234083,0.0010021899706766924,0.00044967780038565684,0.9800420168067228,-2.0788089692292955,0.0008045052292839916,0.8228475224257517,-0.00019768474139270076,0.07411970750477416,0.0001232231192940692,0.000719755173742946,0.8,0.0013381832508110314,0,1,0,0,0.0002595668940966819,0
0.15863118880940874,-0.00020367191364312198,0.0003562329140927981,0.1744231589391869,-0.40983273901870987,-0.00025687130747487075,1.401244244146174,-5.3199393831748765e-05,0.7661983789662495,0.00037656472063385404,0.0008857975471959494,0.8,0.0015322956816283817,0,0,0,0,8.730574471808846e-05,0
0.26699918006261214,0.000606603310320919,0.000601507922652103,0.6540636130414207,0.18900176311955053,0.0004887585532746819,0.6955969527943135,-0.00011784475704623709,0.05441294690473975,-0.0004072701247453737,0.0018664651598986337,0.6,0.003550459580689891,0,1,0,0,0.0006639722863740225,0
-0.4709233607651413,-0.0007509223285122602,0.0004368243822419688,0.6412727049079503,0.1943391655805577,-0.0027649769585252892,1.5876089060987415,-0.002014054630013029,0.8135014203356584,-0.0003642328201763245,0.001429085874828329,0.6,0.002014054630013029,0,0,0,0,0.0004900999803961122,0
0.3157124601353871,0.0003829426406631864,0.0004775014266299883,2.94423356952678,1.919271945078528,-0.0019780219780221042,0.9269475201467602,-0.0023609646186852906,0.7045206592858533,0.0007946155157791512,0.0011136531552395832,0.4,0.0023609646186852906,1,0,0,0,0.001312443605938857,0
-0.1257591082873546,-0.00021155066638467446,0.0002056934265141857,0.5403093950446485,0.09819275789244386,0.00021450021450042378,0.48364485981308414,0.00042605088088509824,0.8903969471126553,8.53011889010436e-06,0.0008854433066196658,0.6,0.0012481992425172894,0,0,0,0,0.00023804485823099606,0
-0.5306882230300403,0.0027548209366390353,0.001818083269820625,0.15124871891687794,-0.3534790839948483,0.0038043478260869623,0.7783525440122898,0.001049526889447927,0.8917027274330702,0.00242793553451246,0.002191207009477247,0.4,0.004315298975765214,1,0,0,0,6.700616456707923e-05,0
0.020806958055914038,-0.00028372452927527547,0.00021142908585866372,1.2705353977071268,-0.38649053825482627,-0.0006315789473684275,0.8869192280200142,-0.000347854418093152,0.8017834971969962,-6.653593917826722e-07,0.0002449516180257452,0.8,0.000347854418093152,0,0,0,0,0.00018060321473720473,0
-0.04643556702001206,0.0009859432660073164,0.0005823389583242918,0.7810121599921975,-0.06734936558969928,0.0007253384912959682,0.61555207422026,-0.00026060477471134824,0.8229679009427527,0.00020429956240846097,0.00083612527807064,0.8,0.00127462686877855,0,0,0,0,0.0007035515281139191,0
-0.3061901224071448,0.0025236391515459644,0.0015209814402748444,1.0556284187965836,0.19622415717219432,0.005699088145896702,0.3499160554917381,0.003175448994350738,0.49992895434566376,-0.0011144504937568023,0.0021507750321544663,1.0,0.003175448994350738,1,1,0,0,0.0007966096294172004,0
0.12466865258909365,0.0050303443351833454,0.0017629795255629517,2.1249415441470005,0.19963504567063461,-0.013913043478260834,5.0,-0.01894338781344418,-0.6851839633756338,0.003796034548757232,0.00911385583416063,0.6,0.01894338781344418,1,1,0,0,0.0008395763368638301,0
-0.4146403644724046,0.0,0.00038053963710239525,0.5582980041427106,0.18334830227344912,0.0,0.6397562833206398,0.0,0.8743274644370093,-0.0003705710819271735,0.0011796044759375703,0.2,0.0020582181711261693,0,0,0,0,0.0005103017158894182,0
-0.24417950334816396,-0.0025590747449233398,0.0005652756075877158,1.8405128273330584,-1.160720894394152,-0.0050391937290032995,2.5549037643372716,-0.00248011898407996,0.9251642237853113,-0.00011172095701412772,0.0015969106578706724,1.0,0.00248011898407996,0,0,0,0,0.0011328801812607457,0
0.28711444162502175,0.0005708912620054907,0.0008518825505992886,0.8396158215429103,0.5703284659811096,-0.00044523597506684887,0.05,-0.0010161272370723395,0.7303811391567899,0.0011172049699321729,0.0006160616120810249,0.2,0.0016389107533612002,0,0,0,0,0.00036918946131905904,0
0.38864636679676323,-0.0015519734753624004,0.0009352711757665456,0.6755403734024382,-0.07141864718568136,0.0,1.261765352411023,0.0015519734753624004,0.6909099446933995,-0.0005979321966392837,0.000926646349212889,0.8,0.0015519734753624004,0,0,0,0,0.00021196170558519898,0
0.5325949892862809,0.003264882677814107,0.0012091993294161172,2.725229612094152,2.295400199578731,0.008366358432408516,2.7705075411161357,0.005101475754594409,0.9226693773292561,-0.0013609019024959593,0.0022303250819146426,1.0,0.005101475754594409,0,0,0,0,0.0005778588807785819,0
-0.17773151421818056,8.211079483233519e-05,0.0002789439941837303,0.5997629395495852,-0.3305356700374221,-0.0019379844961239234,0.8147094676960586,-0.0020200952909562586,0.6522193465095699,0.00045434748532720005,0.0010642736362735492,0.2,0.0020200952909562586,0,0,0,0,0.0004105202660170702,1
-0.15057809083538132,-0.0007061763267967036,0.0007875378191692815,0.4912863777749371,0.31627617553646564,-0.006618133686300376,0.6791083462934163,-0.005911957359503672,0.2951468439229538,0.002293174046242319,0.0027149649426557658,0.8,0.005911957359503672,1,1,0,0,0.0006251358991085513,0
-0.21486384506937384,-0.0006111959994442584,0.0003839758827765411,0.7809838367813999,0.16511197822914314,0.0009567089213107227,0.9774528728079181,0.0015679049207549811,0.3665742784679225,-0.00015655104300802412,0.0009842710464911585,0.8,0.0015679049207549811,0,1,0,0,0.0003613821477218899,0
0.43608479246785237,0.0012531648806937135,0.0005738125385638355,0.3789894743978712,-0.39120936778687593,-0.0002111932418161766,3.414873264103711,-0.00146435812250989,0.4454236909366232,-0.00021045867349183127,0.0014569936253306076,0.8,0.002256945764098184,1,1,0,0,0.0008684546615580459,0
-0.28713059870062807,-0.00314937561797346,0.0008001268985654523,0.17299864314789687,0.09470702035153608,-0.0055248618784530246,0.9153333697373451,-0.0023754862604795646,0.9377362794399592,0.0006401489411085315,0.0011163488878858808,1.0,0.0023754862604795646,0,0,0,0,0.0005877814922303553,0
-0.18173827146682697,-0.00026055237102673434,0.00026467768395589317,1.849625321552399,-0.2562352990810308,0.0005868544600939885,1.1108941343032197,0.0008474068311207228,0.5361366415658605,-0.00028480517311884056,0.00035736692055039895,0.4,0.0008474068311207228,0,0,0,0,0.00022804274172528403,0
-0.023721504100251423,-0.0002890424025204785,0.0003820149521551133,0.5068226120857701,0.22793451886267257,0.0014811157738829905,0.9757451295998224,0.001770158176403469,0.8467142543930352,-0.0002906542860261485,0.0009146204194522332,0.6,0.001770158176403469,0,0,0,0,0.0003758637638418928,0
-0.0355044404005298,3.188775510198916e-05,0.0002887061764398403,0.5653821857233101,0.4074286101303832,0.001093693036821053,0.17798454906312688,0.0010618052817190637,0.6358155938407609,-0.0003954454228882298,0.0009547858154402578,0.6,0.0015293924947028525,0,0,0,0,6.377347661101945e-05,0
-0.17500499402575542,-0.001861539942869972,0.00043727716638895326,0.3915515344174105,-1.4518208649648008,-0.0025669233590025486,0.4661276075287083,-0.0007053834161325767,0.640474494339502,-0.00013109111769002988,0.0006218723237047716,1.0,0.0008522399644976808,1,0,0,0,0.0003537091224798664,0
0.23484978846272497,0.0009725580906319031,0.00030297721479593116,0.5371584023741808,-0.3490518306611067,0.0019797624285085025,0.2802877445389947,0.0010072043378765994,0.4021023821932125,-0.0006046718731258949,0.00036586965862201267,1.0,0.0010072043378765994,0,1,0,0,0.00018381870223994426,0
0.13082171611722515,0.0005664278229347008,0.00027123431427435613,0.2637401024685608,-0.15855257779164805,0.001626016260162677,0.3125904486251809,0.0010595884372279762,0.7016538979141623,-0.0004500056974045207,0.0007586755924538849,1.0,0.0013989237566256474,0,0,0,0,0.00019813750743013722,0
-0.2221802831825812,-0.003160580328243512,0.0013081243050492135,0.40870347821483405,-1.5204264031969117,-0.0085910652920963,0.24567745237600166,-0.0054304849638527886,0.8926935261215876,0.0006981066280412618,0.0026728908272544397,1.0,0.0054304849638527886,1,0,0,0,0.00019100007639985685,0
-0.5158118748213951,0.0006917101202510434,0.0007907051846603122,0.27745664739884396,-2.3327305403109033,0.0004258943781940694,1.1202929852568315,-0.000265815742056974,0.9627534936221411,0.0004776305202668807,0.0006838332472052035,0.6,0.0015143290953288924,1,0,0,0,0.0006114744510021836,0
-0.08599797086208127,-0.0005134458635518424,0.0003837595522685825,0.17536655474769922,-1.4385998900606025,-0.0036913990402362984,1.8424335476441802,-0.003177953176684456,0.7807590157820025,0.00015257343516787984,0.0017888653242061272,0.6,0.003177953176684456,0,0,0,0,0.0,0
-0.039185254029916905,-7.202535292416545e-05,0.0004447506109018015,0.6182267136128766,-0.9605740169694222,0.0006605019815060231,0.8147143502986176,0.0007325273344301886,0.7899251567425389,-0.00041006979740292325,0.0005084115531320648,0.2,0.0008803021068845007,0,0,0,0,0.00021609162284809576,0
0.02280441241725839,0.0007163323782235498,0.00033213821637109866,3.4581884860755623,2.395903578876294,0.00045599635202919764,1.4396479463537302,-0.00026033602619435214,0.4446940219718437,-7.393562962230147e-05,0.0005314162743095492,1.0,0.0006942123970423708,0,1,0,0,0.000688288089862893,0
0.31343800382603604,0.0025964391691395416,0.0012875744421849418,0.1093352285874847,-0.05482313409274206,0.005770084332001657,0.34080981729606397,0.0031736451628621154,0.5497206450390282,0.00017513567225411206,0.0023660960824483674,0.8,0.0031736451628621154,0,0,0,0,0.00024663953631762263,0
-0.1853682572933053,-0.0012241479286128065,0.0003027709550754032,0.9733154156267997,-0.896365982112152,-0.0018301610541727742,1.6665730494860418,-0.0006060131255599677,0.8695561717827951,0.0005065405614190777,0.0006798411661112929,1.0,0.0016192680925656289,0,0,0,0,0.0004193007353889674,0
0.2644364632011502,0.0001472157815318731,0.0005323238115327897,0.9067602212926731,0.001610395176718571,0.0015686274509802978,0.29601518026565465,0.0014214116694484247,0.7689332983081428,-0.00022032348274632075,0.0007447753114994697,0.6,0.0014214116694484247,0,0,0,0,0.0007359705611775111,0
-0.05591717257857454,-0.00031745115581083283,0.00027274551605142557,1.549243821468093,0.3300921106067629,-0.0014705882352940014,1.1127164987106095,-0.0011531370794831686,0.802717466690089,-5.193093538198302e-05,0.0008071400530106835,0.6,0.0011531370794831686,0,0,0,0,0.00028868360277126414,0
-0.28171517594921625,-0.0020965487581980913,0.0004650575670025121,0.13466958972752896,-0.2071177184252957,-0.004410585404972078,0.14923622028767863,-0.002314036646773987,0.9099377754407515,0.00026799761603788505,0.0014822881424634842,1.0,0.002314036646773987,1,0,0,0,0.0,0
-0.09648749185453198,0.00014615075450330473,0.00039421978016478354,2.1201077483758515,1.1608230007585865,0.0,1.8482373007425268,-0.00014615075450330473,0.576741744285478,0.00011969321972575831,9.670556201083201e-05,0.4,0.0002505294403757352,0,0,0,0,0.000438388192744692,0
-0.4755342198913013,-0.006681661815294948,0.0014823406153063408,2.6854746473503623,-0.20391490770927234,-0.016956521739130426,5.0,-0.010274859923835478,0.974050472484185,0.0024178790537737298,0.00574621880548784,1.0,0.010274859923835478,1,0,0,1,0.0013986013986012622,0
-0.1734060545913394,-0.0014687693259123336,0.0005064024609756647,0.5369798008179576,-0.4501442018023455,-0.0034662045060658286,1.207709997866237,-0.001997435180153495,0.9330026126199359,0.0006249447702058484,0.0009903765784721461,1.0,0.001997435180153495,0,0,0,0,0.0,0
-0.014853238775742739,0.00014870441280323554,0.0003873090160413469,0.597858504864812,0.46172326550828957,-0.0008123476848090894,1.776301071348673,-0.0009610520976123249,0.8669220511321779,-9.478001717928565e-05,0.0008486579121960095,0.6,0.0012087002295204652,0,0,0,0,0.0003717057577220604,0
0.3679885786925752,0.0006120291548434853,0.0004277379463228124,0.17808641111079998,-0.72771341163484,0.0018643672803544398,0.9732682280890508,0.0012523381255109545,0.726754278191497,-0.00024708437640885705,0.0006021976225790425,1.0,0.0012523381255109545,0,0,0,0,2.780249110317756e-05,1
